parameterization,ell,z_m,kr_bg_m-1,w0_bg_m,lg_r_rms_m,bg_r_rms_m,relative_difference_percent
fixed_product_adjust_kr,7,1000.0,104.45011071971608,0.028721846050027384,0.05253251362119222,0.05253291722953763,0.0007683019859322594
fixed_product_adjust_kr,8,0.0,106.03692390659916,0.028292031581777115,0.05303300858899107,0.05303300801362802,-1.0849149693363612e-06
fixed_product_adjust_kr,8,62.5,106.03692390659916,0.028292031581777115,0.05304376594559601,0.05304376636959773,7.993431614883743e-07
fixed_product_adjust_kr,8,125.0,106.03692390659916,0.028292031581777115,0.05307602493371828,0.05307602835338437,6.4429581704648725e-06
fixed_product_adjust_kr,8,187.5,106.03692390659916,0.028292031581777115,0.053129746350093654,0.053129754753808774,1.5817344702240487e-05
fixed_product_adjust_kr,8,250.0,106.03692390659916,0.028292031581777115,0.053204865294996614,0.05320488066104875,2.8880915408457947e-05
fixed_product_adjust_kr,8,312.5,106.03692390659916,0.028292031581777115,0.05330129108628536,0.05330131537181931,4.556274990146391e-05
fixed_product_adjust_kr,8,375.0,106.03692390659916,0.028292031581777115,0.05341890853341306,0.0534189436799237,6.57941384507439e-05
fixed_product_adjust_kr,8,437.5,106.03692390659916,0.028292031581777115,0.05355757787352821,0.05355762579101617,8.946910943179073e-05
fixed_product_adjust_kr,8,500.0,106.03692390659916,0.028292031581777115,0.05371713659750427,0.053717199179640254,0.00011650311232378277
fixed_product_adjust_kr,8,562.5,106.03692390659916,0.028292031581777115,0.05389739822389798,0.05389747731165243,0.00014673761082315893
fixed_product_adjust_kr,8,625.0,106.03692390659916,0.028292031581777115,0.05409815639982263,0.054098253803093695,0.00018004915056061118
fixed_product_adjust_kr,8,687.5,106.03692390659916,0.028292031581777115,0.05431918391775556,0.054319301416021544,0.0002163108086505829
fixed_product_adjust_kr,8,750.0,106.03692390659916,0.028292031581777115,0.05456023419675313,0.05456037351956809,0.00025535596944654764
fixed_product_adjust_kr,8,812.5,106.03692390659916,0.028292031581777115,0.05482104385462731,0.05482120669335271,0.0002970368930431866
fixed_product_adjust_kr,8,875.0,106.03692390659916,0.028292031581777115,0.05510133020822723,0.05510151816929741,0.00034111893391717456
fixed_product_adjust_kr,8,937.5,106.03692390659916,0.028292031581777115,0.055400800603337796,0.05540101530258202,0.0003875381616966541
fixed_product_adjust_kr,8,1000.0,106.03692390659916,0.028292031581777115,0.05571914443833085,0.05571938741497266,0.00043607389212961745
fixed_product_adjust_kr,9,0.0,107.33309064732485,0.02795037375619232,0.05590169943749474,0.05590169982259557,6.888893005095185e-07
fixed_product_adjust_kr,9,62.5,107.33309064732485,0.02795037375619232,0.055913038684682455,0.055913039703026475,1.8212997257462144e-06
fixed_product_adjust_kr,9,125.0,107.33309064732485,0.02795037375619232,0.055947042636936464,0.05594704555347061,5.213026477667968e-06
fixed_product_adjust_kr,9,187.5,107.33309064732485,0.02795037375619232,0.05600366998981743,0.05600367606529098,1.0848348966961271e-05
fixed_product_adjust_kr,9,250.0,107.33309064732485,0.02795037375619232,0.05608285227479736,0.05608286276111198,1.8697898193216127e-05
fixed_product_adjust_kr,9,312.5,107.33309064732485,0.02795037375619232,0.05618449398332623,0.05618451012328518,2.8726714095628325e-05
fixed_product_adjust_kr,9,375.0,107.33309064732485,0.02795037375619232,0.05630847369014281,0.0563084967135284,4.08879589252229e-05
fixed_product_adjust_kr,9,437.5,107.33309064732485,0.02795037375619232,0.05645464404168579,0.05645467515953458,5.5120086786496407e-05
fixed_product_adjust_kr,9,500.0,107.33309064732485,0.02795037375619232,0.056622833531243935,0.05662287393589387,7.13575203120564e-05
fixed_product_adjust_kr,9,562.5,107.33309064732485,0.02795037375619232,0.056812846083066956,0.05681289695324334,8.953991903415475e-05
fixed_product_adjust_kr,9,625.0,107.33309064732485,0.02795037375619232,0.057024463668233286,0.05702452614452288,0.00010956050364041308
fixed_product_adjust_kr,9,687.5,107.33309064732485,0.02795037375619232,0.05725744713862059,0.057257522346100945,0.00013134969180938553
fixed_product_adjust_kr,9,750.0,107.33309064732485,0.02795037375619232,0.05751153655792863,0.05751162560198552,0.0001548281653057858
fixed_product_adjust_kr,9,812.5,107.33309064732485,0.02795037375619232,0.057786453875797096,0.05778655781899954,0.00017987468596787187
fixed_product_adjust_kr,9,875.0,107.33309064732485,0.02795037375619232,0.05808190196174478,0.058082021833846975,0.0002063846019966445
fixed_product_adjust_kr,9,937.5,107.33309064732485,0.02795037375619232,0.058397571111650816,0.05839770791811047,0.00023426737970358885
fixed_product_adjust_kr,9,1000.0,107.33309064732485,0.02795037375619232,0.05873313467224152,0.05873328938407575,0.0002634149106735435
fixed_product_adjust_kr,10,0.0,108.41100897957408,0.02767246636884669,0.058630196997792865,0.058630197075088826,1.3183643456144325e-07
fixed_product_adjust_kr,10,62.5,108.41100897957408,0.02767246636884669,0.05864208969866162,0.058642090194583524,8.456756969533978e-07
fixed_product_adjust_kr,10,125.0,108.41100897957408,0.02767246636884669,0.058677753338923076,0.05867775508970509,2.9837236649285457e-06
fixed_product_adjust_kr,10,187.5,108.41100897957408,0.02767246636884669,0.05873714461803926,0.05873714845776163,6.537128078591618e-06
fixed_product_adjust_kr,10,250.0,108.41100897957408,0.02767246636884669,0.05882019166590661,0.058820198420936845,1.1484203035121675e-05
fixed_product_adjust_kr,10,312.5,108.41100897957408,0.02767246636884669,0.05892679440343349,0.05892680489759962,1.7808818946633526e-05
fixed_product_adjust_kr,10,375.0,108.41100897957408,0.02767246636884669,0.05905682544398934,0.05905684048952543,2.5476371243558425e-05
fixed_product_adjust_kr,10,437.5,108.41100897957408,0.02767246636884669,0.05921013025080993,0.05921015065053467,3.4453098914591616e-05
fixed_product_adjust_kr,10,500.0,108.41100897957408,0.02767246636884669,0.05938652869511684,0.05938655522862268,4.467933455606224e-05
fixed_product_adjust_kr,10,562.5,108.41100897957408,0.02767246636884669,0.05958581565240844,0.05958584910973082,5.614981017132188e-05
fixed_product_adjust_kr,10,625.0,108.41100897957408,0.02767246636884669,0.05980776199339054,0.05980780312440669,6.877203691393581e-05
fixed_product_adjust_kr,10,687.5,108.41100897957408,0.02767246636884669,0.0600521171308812,0.060052166677653424,8.250628719500046e-05
fixed_product_adjust_kr,10,750.0,108.41100897957408,0.02767246636884669,0.06031860845615755,0.060318667153955584,9.731291807655614e-05
fixed_product_adjust_kr,10,812.5,108.41100897957408,0.02767246636884669,0.060606943954186275,0.06060701250013969,0.00011309917468390857
fixed_product_adjust_kr,10,875.0,108.41100897957408,0.02767246636884669,0.06091681292772495,0.06091689201727805,0.00012983205997331868
fixed_product_adjust_kr,10,937.5,108.41100897957408,0.02767246636884669,0.06124788916818341,0.061247979441758534,0.00014739050822503333
fixed_product_adjust_kr,10,1000.0,108.41100897957408,0.02767246636884669,0.0615998308587248,0.06159993295854714,0.0001657469199450852
fixed_product_adjust_kr,11,0.0,109.32109627016571,0.027442095829208358,0.06123724356957945,0.06123724283082022,-1.2063887666071995e-06
fixed_product_adjust_kr,11,62.5,109.32109627016571,0.027442095829208358,0.06124966508946188,0.061249664637604964,-7.377296060924438e-07
fixed_product_adjust_kr,11,125.0,109.32109627016571,0.027442095829208358,0.06128691454368524,0.06128691495183757,6.659697823196849e-07
fixed_product_adjust_kr,11,187.5,109.32109627016571,0.027442095829208358,0.06134894672015748,0.06134894856022035,2.9993389801746817e-06
fixed_product_adjust_kr,11,250.0,109.32109627016571,0.027442095829208358,0.06143568651150491,0.061435690349279516,6.246816505150652e-06
fixed_product_adjust_kr,11,312.5,109.32109627016571,0.027442095829208358,0.06154702945393297,0.0615470358549633,1.0400226278302723e-05
fixed_product_adjust_kr,11,375.0,109.32109627016571,0.027442095829208358,0.061682842466044614,0.06168285198672085,1.5434885703815775e-05
fixed_product_adjust_kr,11,437.5,109.32109627016571,0.027442095829208358,0.061842964161857736,0.061842977354641976,2.133271653268161e-05
fixed_product_adjust_kr,11,500.0,109.32109627016571,0.027442095829208358,0.06202720619663282,0.062027223589385956,2.8040523183365065e-05
fixed_product_adjust_kr,11,562.5,109.32109627016571,0.027442095829208358,0.06223535470343365,0.06223537684334423,3.557449087255958e-05
fixed_product_adjust_kr,11,625.0,109.32109627016571,0.027442095829208358,0.06246717008487848,0.06246719748448768,4.386241470893181e-05
fixed_product_adjust_kr,11,687.5,109.32109627016571,0.027442095829208358,0.06272239073996327,0.06272242390803794,5.288075641012153e-05
fixed_product_adjust_kr,11,750.0,109.32109627016571,0.027442095829208358,0.06300073189069656,0.0630007713309944,6.260292007659749e-05
fixed_product_adjust_kr,11,812.5,109.32109627016571,0.027442095829208358,0.06330188830083792,0.06330193448892775,7.296478993728133e-05
fixed_product_adjust_kr,11,875.0,109.32109627016571,0.027442095829208358,0.06362553626728186,0.06362558969301918,8.39690169302814e-05
fixed_product_adjust_kr,11,937.5,109.32109627016571,0.027442095829208358,0.06397133386030679,0.06397139494049184,9.548055568462834e-05
fixed_product_adjust_kr,11,1000.0,109.32109627016571,0.027442095829208358,0.06433892472087276,0.06433899390158268,0.00010752543693370443
fixed_product_adjust_kr,12,0.0,110.0994645382425,0.027248088921976228,0.06373774391990981,0.06373774398451364,1.0135881554415401e-07
fixed_product_adjust_kr,12,62.5,110.0994645382425,0.027248088921976228,0.06375067264763855,0.06375067291403559,4.178733058803696e-07
fixed_product_adjust_kr,12,125.0,110.0994645382425,0.027248088921976228,0.06378944310860128,0.06378944397988738,1.3658782023560482e-06
fixed_product_adjust_kr,12,187.5,110.0994645382425,0.027248088921976228,0.06385400824949714,0.0638540101278846,2.9416907582757853e-06
fixed_product_adjust_kr,12,250.0,110.0994645382425,0.027248088921976228,0.06394428988128588,0.06394429316480514,5.1349686862404406e-06
fixed_product_adjust_kr,12,312.5,110.0994645382425,0.027248088921976228,0.06406017929590876,0.06406018438202798,7.939595667908324e-06
fixed_product_adjust_kr,12,375.0,110.0994645382425,0.027248088921976228,0.06420153797306873,0.06420154525353525,1.1340018870535444e-05
fixed_product_adjust_kr,12,437.5,110.0994645382425,0.027248088921976228,0.06436819794400113,0.06436820780864527,1.5325338378730638e-05
fixed_product_adjust_kr,12,500.0,110.0994645382425,0.027248088921976228,0.0645599630861702,0.06455997590365062,1.98536055653352e-05
fixed_product_adjust_kr,12,562.5,110.0994645382425,0.027248088921976228,0.06477661092785071,0.0647766270833611,2.4940345220900106e-05
fixed_product_adjust_kr,12,625.0,110.0994645382425,0.027248088921976228,0.06501789204285134,0.06501791189765667,3.053744854499133e-05
fixed_product_adjust_kr,12,687.5,110.0994645382425,0.027248088921976228,0.06528353418758899,0.06528355810133213,3.663058906977487e-05
fixed_product_adjust_kr,12,750.0,110.0994645382425,0.027248088921976228,0.06557324082603715,0.06557326915032256,4.319488416356591e-05
fixed_product_adjust_kr,12,812.5,110.0994645382425,0.027248088921976228,0.06588669420050841,0.06588672726918621,5.0190221557376767e-05
fixed_product_adjust_kr,12,875.0,110.0994645382425,0.027248088921976228,0.06622355793999858,0.06622359610653485,5.7632868803789585e-05
fixed_product_adjust_kr,12,937.5,110.0994645382425,0.027248088921976228,0.06658347539047504,0.06658351893424051,6.539725541956866e-05
fixed_product_adjust_kr,12,1000.0,110.0994645382425,0.027248088921976228,0.06696607599934691,0.06696612524264225,7.353468843635158e-05
fixed_product_adjust_kr,13,0.0,110.7726292718171,0.027082502417077353,0.06614378277661477,0.0661437827149318,-9.325587636890344e-08
fixed_product_adjust_kr,13,62.5,110.7726292718171,0.027082502417077353,0.06615719955219249,0.0661571996363897,1.272684140373692e-07
fixed_product_adjust_kr,13,125.0,110.7726292718171,0.027082502417077353,0.06619743356320146,0.06619743408468458,7.877693930184905e-07
fixed_product_adjust_kr,13,187.5,110.7726292718171,0.027082502417077353,0.06626443597694444,0.06626443722627146,1.885365805080841e-06
fixed_product_adjust_kr,13,250.0,110.7726292718171,0.027082502417077353,0.0663581256623323,0.0663581279276646,3.413797894585302e-06
fixed_product_adjust_kr,13,312.5,110.7726292718171,0.027082502417077353,0.06647838978801467,0.06647839335565862,5.366622099921662e-06
fixed_product_adjust_kr,13,375.0,110.7726292718171,0.027082502417077353,0.06662508462561433,0.06662508977958337,7.735778606775766e-06
fixed_product_adjust_kr,13,437.5,110.7726292718171,0.027082502417077353,0.06679803584204429,0.06679804286406169,1.0512311192369408e-05
fixed_product_adjust_kr,13,500.0,110.7726292718171,0.027082502417077353,0.06699703997693864,0.06699704913454659,1.3668675441303315e-05
fixed_product_adjust_kr,13,562.5,110.7726292718171,0.027082502417077353,0.06722186602121169,0.06722187758946248,1.720905930252212e-05
fixed_product_adjust_kr,13,625.0,110.7726292718171,0.027082502417077353,0.0674722552997068,0.06747226954148157,2.1107601502456963e-05
fixed_product_adjust_kr,13,687.5,110.7726292718171,0.027082502417077353,0.06774792525734222,0.06774794243500375,2.535525842903805e-05
fixed_product_adjust_kr,13,750.0,110.7726292718171,0.027082502417077353,0.06804856798993646,0.06804858835442337,2.9926400389845317e-05
fixed_product_adjust_kr,13,812.5,110.7726292718171,0.027082502417077353,0.06837385382156252,0.06837387761389493,3.479741316304982e-05
fixed_product_adjust_kr,13,875.0,110.7726292718171,0.027082502417077353,0.06872343391755117,0.06872346139678683,3.998524823977287e-05
fixed_product_adjust_kr,13,937.5,110.7726292718171,0.027082502417077353,0.06909693801607351,0.06909696938100143,4.539264520155633e-05
fixed_product_adjust_kr,13,1000.0,110.7726292718171,0.027082502417077353,0.0694939814853466,0.06949401697575631,5.106976021481465e-05
fixed_product_adjust_kr,14,0.0,111.36046947029897,0.026939541600981956,0.06846531968814577,0.06846531947638468,-3.0929687575411485e-07
fixed_product_adjust_kr,14,62.5,111.36046947029897,0.026939541600981956,0.06847920737146497,0.06847920726754464,-1.5175457582381717e-07
fixed_product_adjust_kr,14,125.0,111.36046947029897,0.026939541600981956,0.06852085353304063,0.06852085375238037,3.2010655078719383e-07
fixed_product_adjust_kr,14,187.5,111.36046947029897,0.026939541600981956,0.06859020761808177,0.06859020837523772,1.1038834482981603e-06
fixed_product_adjust_kr,14,250.0,111.36046947029897,0.026939541600981956,0.06868718567233355,0.06868718718079911,2.196138254945462e-06
fixed_product_adjust_kr,14,312.5,111.36046947029897,0.026939541600981956,0.06881167086171339,0.06881167333202512,3.5899603977265147e-06
fixed_product_adjust_kr,14,375.0,111.36046947029897,0.026939541600981956,0.06896351444326368,0.06896351808618711,5.282392384641442e-06
fixed_product_adjust_kr,14,437.5,111.36046947029897,0.026939541600981956,0.0691425359146585,0.0691425409373312,7.264229794262625e-06
fixed_product_adjust_kr,14,500.0,111.36046947029897,0.026939541600981956,0.06934852487502866,0.06934853147854142,9.522210856367112e-06
fixed_product_adjust_kr,14,562.5,111.36046947029897,0.026939541600981956,0.06958124186738655,0.06958125025039817,1.2047803967316508e-05
fixed_product_adjust_kr,14,625.0,111.36046947029897,0.026939541600981956,0.06984041943690673,0.06984042979537751,1.4831627385816373e-05
fixed_product_adjust_kr,14,687.5,111.36046947029897,0.026939541600981956,0.07012576501718205,0.07012577754704269,1.786769902914793e-05
fixed_product_adjust_kr,14,750.0,111.36046947029897,0.026939541600981956,0.0704369597403584,0.07043697462473167,2.113148170585192e-05
fixed_product_adjust_kr,14,812.5,111.36046947029897,0.026939541600981956,0.0707736625063184,0.07077367992285832,2.4608787085234234e-05
fixed_product_adjust_kr,14,875.0,111.36046947029897,0.026939541600981956,0.07113551216403269,0.07113553230328501,2.8311108908474755e-05
fixed_product_adjust_kr,14,937.5,111.36046947029897,0.026939541600981956,0.07152212593841378,0.07152214895315333,3.217848916363119e-05
fixed_product_adjust_kr,14,1000.0,111.36046947029897,0.026939541600981956,0.07193310510029098,0.07193313116993014,3.62415039909633e-05
fixed_product_adjust_kr,15,0.0,111.87817521665072,0.026814881402834258,0.07071067811865475,0.07071067804235172,-1.0790878459421369e-07
fixed_product_adjust_kr,15,62.5,111.87817521665072,0.026814881402834258,0.07072502125757041,0.07072502126239333,6.819255414162067e-09
fixed_product_adjust_kr,15,125.0,111.87817521665072,0.026814881402834258,0.07076803323206847,0.07076803348007205,3.5044576581007167e-07
fixed_product_adjust_kr,15,187.5,111.87817521665072,0.026814881402834258,0.07083966182007481,0.07083966247249643,9.209835281095548e-07
fixed_product_adjust_kr,15,250.0,111.87817521665072,0.026814881402834258,0.07093982034189678,0.07093982155967853,1.716640589968825e-06
fixed_product_adjust_kr,15,312.5,111.87817521665072,0.026814881402834258,0.07106838808905869,0.07106839002982845,2.730848158093768e-06
fixed_product_adjust_kr,15,375.0,111.87817521665072,0.026814881402834258,0.07122521145725197,0.07122521428006734,3.9632249769232875e-06
fixed_product_adjust_kr,15,437.5,111.87817521665072,0.026814881402834258,0.07141010396655839,0.0714101078256835,5.404172362806231e-06
fixed_product_adjust_kr,15,500.0,111.87817521665072,0.026814881402834258,0.07162284859290605,0.0716228536435734,7.051754371391464e-06
fixed_product_adjust_kr,15,562.5,111.87817521665072,0.026814881402834258,0.07186319760075187,0.07186320398842991,8.888663812005408e-06
fixed_product_adjust_kr,15,625.0,111.87817521665072,0.026814881402834258,0.07213087509734095,0.07213088297047167,1.0915063356978556e-05
fixed_product_adjust_kr,15,687.5,111.87817521665072,0.026814881402834258,0.07242557878040069,0.07242558828741963,1.3126604020396624e-05
fixed_product_adjust_kr,15,750.0,111.87817521665072,0.026814881402834258,0.07274697923983477,0.07274699051739941,1.5502450773726416e-05
fixed_product_adjust_kr,15,812.5,111.87817521665072,0.026814881402834258,0.07309472435358567,0.07309473753469624,1.8032916439195208e-05
fixed_product_adjust_kr,15,875.0,111.87817521665072,0.026814881402834258,0.07346844080323592,0.07346845602757335,2.072228192564227e-05
fixed_product_adjust_kr,15,937.5,111.87817521665072,0.026814881402834258,0.07386773423084197,0.0738677516243712,2.3546856295430587e-05
fixed_product_adjust_kr,15,1000.0,111.87817521665072,0.026814881402834258,0.07429219179866092,0.07429221149331348,2.6509720718631246e-05
fixed_product_adjust_kr,16,0.0,112.33754829486087,0.026705229422718687,0.07288689868556626,0.07288689826013513,-5.836867015023201e-07
fixed_product_adjust_kr,16,62.5,112.33754829486087,0.026705229422718687,0.07290168325575018,0.07290168289263842,-4.98084195952104e-07
fixed_product_adjust_kr,16,125.0,112.33754829486087,0.026705229422718687,0.07294601898724085,0.07294601881093554,-2.416928382622973e-07
fixed_product_adjust_kr,16,187.5,112.33754829486087,0.026705229422718687,0.07301985204331331,0.0730198521776071,1.8391409260090905e-07
fixed_product_adjust_kr,16,250.0,112.33754829486087,0.026705229422718687,0.0731230930988809,0.07312309366753826,7.776713664790535e-07
fixed_product_adjust_kr,16,312.5,112.33754829486087,0.026705229422718687,0.07325561770539117,0.07325561882926149,1.5341762877150116e-06
fixed_product_adjust_kr,16,375.0,112.33754829486087,0.026705229422718687,0.07341726751731814,0.0734172693186589,2.4535655139818144e-06
fixed_product_adjust_kr,16,437.5,112.33754829486087,0.026705229422718687,0.07360785027488052,0.07360785287074667,3.5266158940155525e-06
fixed_product_adjust_kr,16,500.0,112.33754829486087,0.026705229422718687,0.07382714255198009,0.07382714606495634,4.758380367546513e-06
fixed_product_adjust_kr,16,562.5,112.33754829486087,0.026705229422718687,0.0740748885970511,0.07407489313654768,6.128253002015317e-06
fixed_product_adjust_kr,16,625.0,112.33754829486087,0.026705229422718687,0.07435080431033446,0.07435080999076137,7.640034239467547e-06
fixed_product_adjust_kr,16,687.5,112.33754829486087,0.026705229422718687,0.07465457790949248,0.07465458484486964,9.289955627185427e-06
fixed_product_adjust_kr,16,750.0,112.33754829486087,0.026705229422718687,0.07498586986117957,0.07498587815638376,1.1062356422041382e-05
fixed_product_adjust_kr,16,812.5,112.33754829486087,0.026705229422718687,0.07534431736183125,0.07534432711859258,1.2949564971914547e-05
fixed_product_adjust_kr,16,875.0,112.33754829486087,0.026705229422718687,0.07572953511250927,0.07572954643344926,1.4949174023307548e-05
fixed_product_adjust_kr,16,937.5,112.33754829486087,0.026705229422718687,0.07614111784167346,0.07614113083580551,1.706585405688208e-05
fixed_product_adjust_kr,16,1000.0,112.33754829486087,0.026705229422718687,0.0765786387288335,0.07657865349061294,1.9276628159952805e-05
fixed_product_adjust_kr,17,0.0,112.74789117137499,0.026608036468194762,0.075,0.07499999886467516,-1.5137664455266986e-06
fixed_product_adjust_kr,17,62.5,112.74789117137499,0.026608036468194762,0.075015213197781,0.07501521211135752,-1.4482708675281562e-06
fixed_product_adjust_kr,17,125.0,112.74789117137499,0.026608036468194762,0.07506083429082136,0.07506083335098278,-1.2521024990447717e-06
fixed_product_adjust_kr,17,187.5,112.74789117137499,0.026608036468194762,0.07513680787751886,0.0751368071814225,-9.264385602363148e-07
fixed_product_adjust_kr,17,250.0,112.74789117137499,0.026608036468194762,0.07524304205530616,0.07524304170002832,-4.7217367244140317e-07
fixed_product_adjust_kr,17,312.5,112.74789117137499,0.026608036468194762,0.07537940876814579,0.07537940884871613,1.0688640755008846e-07
fixed_product_adjust_kr,17,375.0,112.74789117137499,0.026608036468194762,0.07554574502970181,0.0755457456417582,8.101798340057553e-07
fixed_product_adjust_kr,17,437.5,112.74789117137499,0.026608036468194762,0.07574185300293651,0.07574185423735144,1.6297659516407602e-06
fixed_product_adjust_kr,17,500.0,112.74789117137499,0.026608036468194762,0.07596750299270254,0.07596750494774036,2.5735186086889514e-06
fixed_product_adjust_kr,17,562.5,112.74789117137499,0.026608036468194762,0.07622243156378632,0.07622243432465653,3.6221229844824475e-06
fixed_product_adjust_kr,17,625.0,112.74789117137499,0.026608036468194762,0.07650634656641776,0.0765063502228655,4.779273754279113e-06
fixed_product_adjust_kr,17,687.5,112.74789117137499,0.026608036468194762,0.07681892697957556,0.07681893162029398,6.041113307779425e-06
fixed_product_adjust_kr,17,750.0,112.74789117137499,0.026608036468194762,0.07715982353771159,0.0771598292453593,7.397175698282561e-06
fixed_product_adjust_kr,17,812.5,112.74789117137499,0.026608036468194762,0.07752866306105392,0.07752866991553695,8.841224332021064e-06
fixed_product_adjust_kr,17,875.0,112.74789117137499,0.026608036468194762,0.07792504850992155,0.07792505658736981,1.0365663442327085e-05
fixed_product_adjust_kr,17,937.5,112.74789117137499,0.026608036468194762,0.07834856407769449,0.07834857347398172,1.1992928453774772e-05
fixed_product_adjust_kr,17,1000.0,112.74789117137499,0.026608036468194762,0.07879876930374437,0.07879878008469196,1.3681619254020246e-05
fixed_product_adjust_kr,18,0.0,113.11662925525246,0.02652129947428307,0.0770551750371122,0.07705517619949008,1.5085007255497375e-06
fixed_product_adjust_kr,18,62.5,113.11662925525246,0.02652129947428307,0.07707080511215829,0.07707080631177904,1.556517734845192e-06
fixed_product_adjust_kr,18,125.0,113.11662925525246,0.02652129947428307,0.0771176763300421,0.0771176776413012,1.7003353364642218e-06
fixed_product_adjust_kr,18,187.5,113.11662925525246,0.02652129947428307,0.0771957317702977,0.07719573326724817,1.9391622205438788e-06
fixed_product_adjust_kr,18,250.0,113.11662925525246,0.02652129947428307,0.07730487701419969,0.07730487877066494,2.2721273467664434e-06
fixed_product_adjust_kr,18,312.5,113.11662925525246,0.02652129947428307,0.07744498052040447,0.07744498260916728,2.697092570045021e-06
fixed_product_adjust_kr,18,375.0,113.11662925525246,0.02652129947428307,0.0776158747564375,0.07761587724988442,3.2125475992941e-06
fixed_product_adjust_kr,18,437.5,113.11662925525246,0.02652129947428307,0.07781735650726623,0.07781735947412338,3.812590509378207e-06
fixed_product_adjust_kr,18,500.0,113.11662925525246,0.02652129947428307,0.07804918987870493,0.07804919339484169,4.505026589280618e-06
fixed_product_adjust_kr,18,562.5,113.11662925525246,0.02652129947428307,0.07831110411218274,0.07831110824286001,5.274701869270183e-06
fixed_product_adjust_kr,18,625.0,113.11662925525246,0.02652129947428307,0.07860279913096783,0.07860280394447433,6.123835982164557e-06
fixed_product_adjust_kr,18,687.5,113.11662925525246,0.02652129947428307,0.07892394490770177,0.07892395047060073,7.04842993774043e-06
fixed_product_adjust_kr,18,750.0,113.11662925525246,0.02652129947428307,0.07927418278877361,0.07927418916439978,8.042500019063835e-06
fixed_product_adjust_kr,18,812.5,113.11662925525246,0.02652129947428307,0.07965312950268885,0.07965313675258406,9.101833483770832e-06
fixed_product_adjust_kr,18,875.0,113.11662925525246,0.02652129947428307,0.08006037656116613,0.08006038473987129,1.0215671607939877e-05
fixed_product_adjust_kr,18,937.5,113.11662925525246,0.02652129947428307,0.08049549774342758,0.08049550693154568,1.1414449698759961e-05
fixed_product_adjust_kr,18,1000.0,113.11662925525246,0.02652129947428307,0.08095803951979198,0.08095804975997063,1.264874830247755e-05
fixed_product_adjust_kr,19,0.0,113.44977738585861,0.02644341900995168,0.07905694150420949,0.07905694145658126,-6.024546346659262e-08
fixed_product_adjust_kr,19,62.5,113.44977738585861,0.02644341900995168,0.07907297762266802,0.07907297760530135,-2.1962830014536437e-08
fixed_product_adjust_kr,19,125.0,113.44977738585861,0.02644341900995168,0.07912106647701243,0.0791210665503569,9.269904041054814e-08
fixed_product_adjust_kr,19,187.5,113.44977738585861,0.02644341900995168,0.07920114966961295,0.07920114989390377,2.831913715417874e-07
fixed_product_adjust_kr,19,250.0,113.44977738585861,0.02644341900995168,0.07931313032429929,0.07931313075938982,5.485731445314758e-07
fixed_product_adjust_kr,19,312.5,113.44977738585861,0.02644341900995168,0.07945687352026204,0.07945687422573897,8.878740071451619e-07
fixed_product_adjust_kr,19,375.0,113.44977738585861,0.02644341900995168,0.07963220727792059,0.07963220831207993,1.298669692635846e-06
fixed_product_adjust_kr,19,437.5,113.44977738585861,0.02644341900995168,0.07983892318996441,0.07983892460874363,1.7770520473242956e-06
fixed_product_adjust_kr,19,500.0,113.44977738585861,0.02644341900995168,0.08007677920194534,0.08007678106677557,2.3288027481399627e-06
fixed_product_adjust_kr,19,562.5,113.44977738585861,0.02644341900995168,0.08034549757824695,0.08034549994317029,2.9434422734005026e-06
fixed_product_adjust_kr,19,625.0,113.44977738585861,0.02644341900995168,0.08064477043466386,0.08064477335507621,3.621328855882692e-06
fixed_product_adjust_kr,19,687.5,113.44977738585861,0.02644341900995168,0.08097425896535629,0.08097426249422707,4.358015527420399e-06
fixed_product_adjust_kr,19,750.0,113.44977738585861,0.02644341900995168,0.08133359541920394,0.0813335996081935,5.1503804011326125e-06
fixed_product_adjust_kr,19,812.5,113.44977738585861,0.02644341900995168,0.08172238669802522,0.08172239159827605,5.9962160040869466e-06
fixed_product_adjust_kr,19,875.0,113.44977738585861,0.02644341900995168,0.0821402131999423,0.08214021885358275,6.882914256540551e-06
fixed_product_adjust_kr,19,937.5,113.44977738585861,0.02644341900995168,0.08258663822729051,0.08258664470274493,7.840801565079507e-06
fixed_product_adjust_kr,19,1000.0,113.44977738585861,0.02644341900995168,0.0830611959306395,0.0830612032579407,8.821569584027832e-06
fixed_product_adjust_kr,20,0.0,113.7522338162968,0.02637310845996066,0.08100925873009826,0.0810092586535687,-9.447014040892592e-08
fixed_product_adjust_kr,20,62.5,113.7522338162968,0.02637310845996066,0.08102569086137977,0.08102569080924511,-6.434336708246509e-08
fixed_product_adjust_kr,20,125.0,113.7522338162968,0.02637310845996066,0.0810749672726146,0.08107496729360532,2.5890510665318154e-08
fixed_product_adjust_kr,20,187.5,113.7522338162968,0.02637310845996066,0.08115702812643302,0.08115702826914553,1.7584738102421268e-07
fixed_product_adjust_kr,20,250.0,113.7522338162968,0.02637310845996066,0.08127177414713004,0.08127177445973666,3.8464353021085967e-07
fixed_product_adjust_kr,20,312.5,113.7522338162968,0.02637310845996066,0.08141906712241063,0.0814190676532721,6.520112360156034e-07
fixed_product_adjust_kr,20,375.0,113.7522338162968,0.02637310845996066,0.08159873073313428,0.08159873152882434,9.7512552997042e-07
fixed_product_adjust_kr,20,437.5,113.7522338162968,0.02637310845996066,0.08181055154380747,0.0818105526498144,1.351912336416796e-06
